prime_award_report_id,prime_award_piid,prime_award_idvpiid,prime_award_federal_award_id,Type_of_Spending,prime_award_date_submitted,prime_award_report_month,prime_award_report_year,prime_award_report_type,prime_award_principal_place_street,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_district,prime_award_principal_place_country,prime_awardee_parent_duns,prime_awardee_parent_contractor_name,prime_award_contracting_agency_id,prime_award_contracting_agency_name,prime_award_contracting_office_id,prime_award_contracting_office_name,prime_award_funding_agency_id,prime_award_funding_agency_name,prime_award_funding_office_id,prime_award_funding_office_name,prime_award_program_source_agency,prime_award_program_source_account,prime_award_program_source_subaccount,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,prime_award_principal_naics_code,prime_award_principal_naics_desc,prime_award_CFDA_program_number_title_codes,prime_award_amount,prime_award_date_signed,prime_award_project_description,prime_award_transaction_type,prime_award_program_title,prime_awardee_recovery_model_q1,prime_awardee_recovery_model_q2,prime_award_fiscal_year,prime_award_contracting_major_agency_id,prime_award_contracting_major_agency_name,prime_award_funding_major_agency_id,prime_award_funding_major_agency_name,prime_award_agencyid,prime_award_idvagencyid,subawardee_dunsnumber,subawardee_name,subawardee_dba_name,subawardee_street,subawardee_city,subawardee_state,subawardee_zipcode,subawardee_congressionaldistrict,subawardee_countrycode,subaward_principal_place_street,subaward_principal_place_city,subaward_principal_place_state,subaward_principal_place_zip,subaward_principal_place_district,subaward_principal_place_country,subawardee_parent_duns,subawardee_parent_contractor_name,subaward_amount,subaward_date,subaward_principal_naics_code,subaward_principal_naics_desc,subaward_funding_office_id,subaward_funding_office_name,subaward_federal_agency_id,subaward_federal_agency_name,subaward_major_agency_id,subaward_major_agency_name,subaward_number,subaward_project_description,subawardee_recovery_model_q1,subawardee_recovery_model_q2,subaward_report_month,subaward_report_year,subaward_fiscal_year,subawardee_executive1,subawardee_executive1_compensation,subawardee_executive2,subawardee_executive2_compensation,subawardee_executive3,subawardee_executive3_compensation,subawardee_executive4,subawardee_executive4_compensation,subawardee_executive5,subawardee_executive5_compensation,subawardee_business_types,subaward_CFDA_program_number_title_codes
1d80f1148a4d5d4c40388d72ac3b9b64,B13DC350001,,B13DC350001,sg,06/04/2014,11,2013,,,Santa Fe,NM,875030001,NM03,US,007111818,,,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii,17950672.00,10/01/2013,STATE ADM SMALL CITY,,STATE ADM SMALL CITY,,,2014,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",,,192503662,Village Of Melrose,,105 E AVE B,Melrose,NM,88124,NM03,US,,Melrose,NM,881249800,NM03,US,,,400000.00,10/01/2013,,,,,,,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",13-C-019,Water System Improvements,0,0,11,2013,2014,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii
1d80f1148a4d5d4c40388d72ac3b9b64,B13DC350001,,B13DC350001,sg,06/04/2014,11,2013,,,Santa Fe,NM,875030001,NM03,US,007111818,,,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii,17950672.00,10/06/2013,STATE ADM SMALL CITY,,STATE ADM SMALL CITY,,,2014,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",,,040925463,CITY OF PORTALES,CITY OF PORTALES WATER DEPT,100 W 1ST,PORTALES,NM,881305902,NM03,US,,Portales,NM,881305902,NM03,US,040925463,CITY OF PORTALES,499409.00,10/06/2013,,,,,,,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",13-C-016,Street and or Drainage Improvements,0,0,11,2013,2014,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii
1d80f1148a4d5d4c40388d72ac3b9b64,B13DC350001,,B13DC350001,sg,06/04/2014,11,2013,,,Santa Fe,NM,875030001,NM03,US,007111818,,,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii,17950672.00,10/28/2013,STATE ADM SMALL CITY,,STATE ADM SMALL CITY,,,2014,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",,,079339222,"HOBBS, CITY OF",,200 EAST BROADWAY,HOBBS,NM,882408302,NM02,US,,Hobbs,NM,882408302,NM02,US,079339222,"HOBBS, CITY OF",500000.00,10/28/2013,,,,,,,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",13-C-025,Street and or Drainage Improvements,0,0,11,2013,2014,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii
1d80f1148a4d5d4c40388d72ac3b9b64,B13DC350001,,B13DC350001,sg,06/04/2014,11,2013,,,Santa Fe,NM,875030001,NM03,US,007111818,,,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii,17950672.00,10/28/2013,STATE ADM SMALL CITY,,STATE ADM SMALL CITY,,,2014,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",,,013670443,"CURRY, COUNTY OF",,700 N MAIN ST,CLOVIS,NM,881016664,NM03,US,,Clovis,NM,881016664,NM03,US,013670443,"CURRY, COUNTY OF",341600.00,10/28/2013,,,,,,,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",13-C-015,Street and or Drainage Improvements,0,0,11,2013,2014,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii
1d80f1148a4d5d4c40388d72ac3b9b64,B13DC350001,,B13DC350001,sg,06/04/2014,11,2013,,,Santa Fe,NM,875030001,NM03,US,007111818,,,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii,17950672.00,10/28/2013,STATE ADM SMALL CITY,,STATE ADM SMALL CITY,,,2014,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",,,054442348,COUNTY OF CIBOLA,,515 W HIGH ST,GRANTS,NM,870202526,NM02,US,,Grants,NM,870202526,NM02,US,054442348,COUNTY OF CIBOLA,45000.00,10/28/2013,,,,,,,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",13-C-101,Planning Grant,0,0,11,2013,2014,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii
1d80f1148a4d5d4c40388d72ac3b9b64,B13DC350001,,B13DC350001,sg,06/04/2014,11,2013,,,Santa Fe,NM,875030001,NM03,US,007111818,,,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii,17950672.00,10/28/2013,STATE ADM SMALL CITY,,STATE ADM SMALL CITY,,,2014,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",,,361337876,"SANDOVAL, COUNTY OF",SANDOVAL COUNTY SHERIFFS DEPT,1500 A IDALIA,BERNALILLO,NM,870046303,NM03,US,,Bernalillo,NM,870046303,NM03,US,116254368,"Sandoval, County of ",460754.00,10/28/2013,,,,,,,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",13-C-013,Community Center,0,0,11,2013,2014,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii
1d80f1148a4d5d4c40388d72ac3b9b64,B13DC350001,,B13DC350001,sg,06/04/2014,11,2013,,,Santa Fe,NM,875030001,NM03,US,007111818,,,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii,17950672.00,10/06/2013,STATE ADM SMALL CITY,,STATE ADM SMALL CITY,,,2014,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",,,053471108,"SIERRA, COUNTY OF",SIERRA COUNTY-ADMINISTRATIVE OFFICE,100 N DATE ST STE 8,TRUTH OR CONSEQUENCES,NM,879012815,NM02,US,,TRUTH OR CONSEQUENCES ,NM,879012815,NM02,US,053471108,"SIERRA, COUNTY OF",500000.00,10/06/2013,,,,,,,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",13-C-003,Bridge Improvements,1,1,11,2013,2014,,,,,,,,,,,,14.228 Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii
38ef46dea9beb0ea9fdd4564eed35f83,14B1NMLIEA,,14B1NMLIEA,sg,06/23/2014,06,2014,,,Santa Fe,NM,875057605,NM03,US,007111818,,,ADMINISTRATION FOR CHILDREN AND FAMILIES,,,,,,,,,,,,,,,,,,,,,,93.568 Low-Income Home Energy Assistance,15402119.00,10/01/2013,2014 LIHEAP,,2014 LIHEAP,,,2014,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,083214742,NEW MEXICO MORTGAGE FINANCE AUTHORITY (INC),NMMFA,344 4TH ST SW,ALBUQUERQUE,NM,871023206,NM01,US,,Albuquerque,NM,871029999,NM01,US,,,1026000.00,10/01/2013,,,,,,,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",14-630-9000-0003,Provide low cost weatherization for eligible low -income households in NM,0,0,06,2014,2014,,,,,,,,,,,,93.568 Low-Income Home Energy Assistance
ff8723103ec60ceefd2508f5a2be55a9,99692516,,99692516,sg,08/06/2014,07,2014,,,Santa Fe,NM,875012151,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,8421000.00,07/25/2014,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,965198299,OJO CALIENTE MDWCC ASSOC,,US 285 MP 353.0 JUNCTION 414 HOUSE 06,OJO CALIENTE,NM,87549,NM03,US,,Ojo Caliente,NM,875490275,NM03,US,,,148847.00,07/25/2014,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,3040-DW,Install uranium treatment and transmission line to route water from Wells #1 and #2 for treatment.  Ojo Caliente MDWCA is under an Administrative Order for exceeding the uranium MCL.,0,0,07,2014,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
4108125aa627d264aa34ef28a4934a5f,R01AA021771,,R01AA021771,sg,08/06/2014,08,2014,,,Albuquerque,NM,871310001,NM01,US,784121725,University Of New Mexico ,,NATIONAL INSTITUTES OF HEALTH,,,,,,,,,,,,,,,,,,,,,,93.273 Alcohol Research Programs,1135750.00,07/16/2014,Early Indices of Atypical Neurodevelopment with Fetal Alcohol Exposure,,Early Indices of Atypical Neurodevelopment with Fetal Alcohol Exposure,,,2014,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,098640696,"MIND RESEARCH NETWORK, THE",,1101 YALE BLVD NE,ALBUQUERQUE,NM,871063834,NM01,US,,Albuquerque,NM,871064188,NM01,US,075769000,LOVELACE RESPIRATORY RESEARCH INSTITUTE,266439.00,07/16/2014,,,,,,,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",3RM91/0 yr 2,"Dr. Stephan will direct the 6 & 20 month follow-up visit portion of the study including data collection and MEG/EEG data analysis. Dr. Stephen and her staff will work closely with Dr. Bakhireva and her staff to help ensure that follow-up visits occur. Furthermore, Dr. Stephen will coordinate with Dr. Bakhireva and Dr. Lowe to facilitate integration of study results.",0,0,08,2014,2014,,,,,,,,,,,,93.273 Alcohol Research Programs
2240d5b9ee0b8c873d4840bfea407032,99692515,,99692515,sg,08/06/2014,07,2014,,,Statewide,NM,875012152,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,8975000.00,07/25/2014,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,078335650,"CLAYTON, TOWN OF",CITY HALL,1 CHESTNUT ST,CLAYTON,NM,884153523,NM03,US,,Clayton,NM,884153523,NM03,US,078335650,"CLAYTON, TOWN OF",10551.00,07/25/2014,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,3037-DW,meter upgrade and SCADA software,0,0,07,2014,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
ff8723103ec60ceefd2508f5a2be55a9,99692516,,99692516,sg,08/06/2014,07,2014,,,Santa Fe,NM,875012151,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,8421000.00,07/25/2014,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,078335650,"CLAYTON, TOWN OF",CITY HALL,1 CHESTNUT ST,CLAYTON,NM,884153523,NM03,US,,Clayton,NM,884153523,NM03,US,078335650,"CLAYTON, TOWN OF",486370.00,07/25/2014,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,3037-DW,Meter upgrade and SCADA software,0,0,07,2014,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
6caf4e6f281e3da6301d6d1bb48ec7eb,R24HS022033,,R24HS022033,sg,08/06/2014,08,2014,,,ALBUQUERQUE,NM,871310001,NM01,US,784121725,University Of New Mexico ,,AGENCY FOR HEALTH CARE RESEARCH AND QUALITY,,,,,,,,,,,,,,,,,,,,,,"93.226 Research on Healthcare Costs, Quality and Outcomes",566044.00,07/18/2014,Health Extension Rural Office: Translating Reserch Into Localities (HERO TRalLS),,Health Extension Rural Office: Translating Reserch Into Localities (HERO TRalLS),,,2014,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,029807208,NATIONAL CENTER FOR FRONTIER COMMUNITIES,,902 SANTA RITA ST,SILVER CITY,NM,880615159,NM02,US,,Silver City ,NM,880615159,NM02,US,,,25000.00,07/18/2014,,,,,,,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",3RM13/1 ,"Health Extension Rural Office: Translating Research Into Localities (HERO TRaiLs) PI: Robert Rhyne, MD The National Center for Frontier Communities is a 501 C 3 organization whose mission is to provide national leadership and build collaboration on issues important to frontier communities. The NCFC will provide practice detailers to attend training and workshops, go out to each clinic site to gather information, and assist with adopting of the evidence based tool kit. The grant will be funded for the three years and set up of a PO for that time period is requested. Two staff members of NCFC who are very familiar with the systems and operations of rural community health centers will serve as HERO agents in southwestern New Mexico: Alisha Herrick (main): will carry out the project deliverables and provide project oversight and guidance. Her experience includes serving as a bilingual Health Educator in an urban health department setting and managing the Migrant Health Network in rural Virginia. She currently works in curriculum development and plans and facilitates workshops pertaining to care coordination and racial and ethnic health equity. She is certified as a Master Trainer in the Stanford Self-Management programs which includes a component on pain management. Her formal education is in Cultural Anthropology and Public Health and is a Certified Health Education Specialist (CHES). She has been trained in medical interpretation, and provides the necessary cultural framework for improved communication in the health care setting. Susan Wilger (back up): will carry out the project deliverables and provide project oversight and guidance when needed. She served as a clinic coordinator in charge of operations for three years. She also has years of experience implementing evidence-based practices. YOl Deliverables V02 Deliverables V03 Deliverables eAttend practice detailing training eAttend Workshop in Silver City in _Conduct practice feedback workshops in Boston April to kick off intervention at clinics eAttend & assist with curriculum eMake ~8 visits to HMS clinic sites to eProvide data from practice detailing for evidence-based delivery provide detailing support to intervention workshops clinicians quarterly eAssist in development of the eAttend community advisory board eAttend community advisory board dissemination manual meetings quarterly meetings quarterly eAttend community advisory board 16 3RMI3 _Send research team quarterly -Send research team quarterly meetings quarterly invoices of work conducted invoices of work conducted _Send research team quarterly invoices of work conducted _ The research manager will remind Jenny Ramirez and purchasing to create a new line Item for the continuation of the PO for each year of the grant.",0,0,08,2014,2014,,,,,,,,,,,,"93.226 Research on Healthcare Costs, Quality and Outcomes"
7af84314c5ea9807baca1da9810d2110,99692514,,99692514,sg,08/06/2014,07,2014,,,Statewide,NM,875012151,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,9418000.00,07/25/2014,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,965198299,OJO CALIENTE MDWCC ASSOC,,US 285 MP 353.0 JUNCTION 414 HOUSE 06,OJO CALIENTE,NM,87549,NM03,US,,Ojo Caliente,NM,875490275,NM03,US,,,157016.00,07/25/2014,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,3040-DW,Install uranium treatment and transmission line to route water from Wells #1 and #2 for treatment.  Ojo Caliente MDWCA is under an Administrative Order for exceeding the uranium MCL.,0,0,07,2014,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
d1d1443cc6bf69f65131cd917c85ec27,M13MC350222,,M13MC350222,sg,08/13/2014,10,2013,,,LAS CRUCES,NM,880049002,NM02,US,077609279,"LAS CRUCES, CITY OF",,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,14.239 Home Investment Partnerships Program,641874.00,06/02/2014,HOME INVESTMENT CPD,,HOME INVESTMENT CPD,,,2014,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",,,123198751,Mesilla Valley Habitat For Humanity,,720 N SANTA FE ST,Las Cruces,NM,880012755,NM02,US,,Las Cruces,NM,880012755,NM02,US,123198751,,224000.00,06/02/2014,,,,,,,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","990,991,992,993",Acquisition and New Construction Expenses for Wendall Road Properties,0,0,10,2013,2014,,,,,,,,,,,,14.239 Home Investment Partnerships Program
d1d1443cc6bf69f65131cd917c85ec27,M13MC350222,,M13MC350222,sg,08/13/2014,10,2013,,,LAS CRUCES,NM,880049002,NM02,US,077609279,"LAS CRUCES, CITY OF",,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,14.239 Home Investment Partnerships Program,641874.00,06/02/2014,HOME INVESTMENT CPD,,HOME INVESTMENT CPD,,,2014,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",,,097966923,TIERRA DEL SOL HOUSING CORPORATION,,880 ANTHONY DR STE 3B,ANTHONY,NM,880219346,NM02,US,,Las Cruces,NM,880012755,NM02,US,097966923,TIERRA DEL SOL HOUSING CORPORATION,235007.00,06/02/2014,,,,,,,8600,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","994,995,996,997,998,999,1000,100",Acquisition and New Construction expenses Tierra Grande & Legends West North,1,1,10,2013,2014,,,,,,,,,,,,14.239 Home Investment Partnerships Program
d5be88672dfe7309f0edaaa1438c144e,1225B1686,,1225B1686,sg,02/27/2014,02,2014,,,LAS CRUCES,NM,880031232,NM02,US,861367373,New Mexico State University ,,AGRICULTURAL MARKETING SERVICE,,,,,,,,,,,,,,,,,,,,,,10.170 Specialty Crop Block Grant Program - Farm Bill,429210.00,01/02/2014,New Mexico Department of Agriculture Specialty Crop Block Grant Program - Farm Bill Activities,,New Mexico Department of Agriculture Specialty Crop Block Grant Program - Farm Bill Activities,,,2014,1200,"AGRICULTURE, DEPARTMENT OF",1200,"AGRICULTURE, DEPARTMENT OF",,,783205425,"NEW MEXICO WINEGROWERS ASSOCIATION, INC.",,1744 S TRIVIZ DR,LAS CRUCES,NM,880015103,NM02,US,,Las Cruces,NM,880052917,NM02,US,,,63700.00,01/02/2014,,,,,,,1200,"AGRICULTURE, DEPARTMENT OF",Q01625,"To design and implement tourism oriented directional signs (TODS) thorugh the New Mexico Department of Transportation (NMDOT), to every member winery in the state with the goal of advertising their businesses to drive-by tourists to increase the amount of walk-in traffic to winery establishments, thus increasing the number of potential customers and sales. The purpose of this project is to improve awareness of the industry to tourist and New Mexico residents.",0,0,02,2014,2014,,,,,,,,,,,,10.170 Specialty Crop Block Grant Program - Farm Bill
5d4bc5daa8116e916a62434078c4af95,R34DA030680,,R34DA030680,sg,05/21/2014,05,2014,,,Albuquerque,NM,871310001,NM01,US,784121725,University Of New Mexico ,,NATIONAL INSTITUTES OF HEALTH,,,,,,,,,,,,,,,,,,,,,,93.279 Drug Abuse and Addiction Research Programs,574978.00,05/12/2014,The RezRIDERS Project and Program,,The RezRIDERS Project and Program,,,2014,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,119699460,PUEBLO OF JEMEZ,,4471 HWY 4,JEMEZ PUEBLO,NM,870240000,NM03,US,,Jemez,NM,870240100,NM03,US,119699460,PUEBLO OF JEMEZ,57750.00,05/12/2014,,,,,,,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",3RJ01/0,"The Pueblo of Jemez Department of Education (Jemez DOE) will partner with the University of New Mexico for participatory Research (UNM CPR)to pilot and test for feasibility of the RezRIDERS program. This program will be conducted from April 1, 2012-March 31, 2015. The subaward will be renewed annually. Specifically Jemez DOE will be responsible for: 1. Recruitment of research participants including up to 40 youth, 20 parents/caregivers and 20 youth project managers/community leaders. 2. Assisting UNM coordinator in obtaining consent forms for each research participants. 3. Coordinate meetings with youth participants and Tribal Research Team (TRT). This includes pre and post activity cluster meetings as well as coordinating meeting locations for activity departure and return. 4. Transportation of youth participants to and from activity site. 5. Assisting with project reporting including adverse and serious adverse events resulting from participation in this research project. 6. Assisting with data collection, analysis, interpretation and dissemination of project outcomes. Presentations will be determined by the partnership and in accordance with the Pueblo of Jemez.",0,0,05,2014,2014,,,,,,,,,,,,93.279 Drug Abuse and Addiction Research Programs
7498a646fa0d1d3ab31abe10a87372d5,1305011,,1305011,sg,03/19/2014,01,2014,,,Las Cruces,NM,880038001,NM02,US,861367373,New Mexico State University ,,NATIONAL SCIENCE FOUNDATION,,,,,,,,,,,,,,,,,,,,,,47.076 Education and Human Resources,702000.00,12/04/2013,New Mexico Alliance for Minority Participation (Senior Level Alliances),,New Mexico Alliance for Minority Participation (Senior Level Alliances),,,2014,4900,NATIONAL SCIENCE FOUNDATION,4900,NATIONAL SCIENCE FOUNDATION,,,868853094,UNIVERSITY OF NEW MEXICO,,1700 LOMAS BLVD NE,ALBUQUERQUE,NM,871063807,NM01,US,,Albuquerque,NM,871310001,NM01,US,784121725,UNIVERSITY OF NEW MEXICO,67549.70,12/04/2013,,,,,,,4900,NATIONAL SCIENCE FOUNDATION,Q01612,"To increase the number of STEM students transferring from 2-yr to 4-yr institutions. To increase the quality of STEM graduates in preparation for graduate studies. Direct student support. Increase URM STEM graduates by 23%, to 650 per year.  Increase the percentage of URM STEM students who enter graduate school. Build meaningful partnerships with education and industry partners.",0,0,01,2014,2014,,,,,,,,,,,,47.076 Education and Human Resources
7a443726d1540c4e17b34e1f55bf0301,13DG11031600069,,13DG11031600069,sg,03/31/2014,09,2013,,,SANTA FE,NM,875054225,NM03,US,007111818,,,FOREST SERVICE,,,,,,,,,,,,,,,,,,,,,,10.664 Cooperative Forestry Assistance,1139300.00,10/07/2013,2013 HAZARDOUS FUELS REDUCTION ON NON-FEDERAL LANDS,,2013 HAZARDOUS FUELS REDUCTION ON NON-FEDERAL LANDS,,,2014,1200,"AGRICULTURE, DEPARTMENT OF",1200,"AGRICULTURE, DEPARTMENT OF",,,807783217,TIERRA Y MONTES SOIL & WATER CONSERVATION DISTRICT,,1926 7TH ST,LAS VEGAS,NM,877014956,NM03,US,,Las Vegas,NM,877014956,NM03,US,,,255000.00,10/07/2013,,,,,,,1200,"AGRICULTURE, DEPARTMENT OF",1160,The objective of this treatment is to create a residual forest stand that will reduce the risk of wildfire and increase thinning continuity that will help to protect the Gallinas Watershed and the municipal water supply for the City of Las Vegas.  This project will help to expand thinning treatment in this area by providing connectivity between several previously thinned areas on the Pena property and also on the adjacent Santa Fe National Forest.  This project is part of a greater effort to treat non-federal lands and private land along the eastern boundaries of the Santa Fe National Forest through San Miguel and Mora Counties.    ,0,0,09,2013,2014,,,,,,,,,,,,10.664 Cooperative Forestry Assistance
